NGEL_ID,STATION,CITY,COUNTRY,LAT,LON,YEAR,SEARCH RADIUS,TAU_NEAREST PIXEL,TAU3_PIX,TAU3_MEAN,TAU3_MEDIAN,TAU3_STD
NGEL_OAPM_00703,DESPLNS,Chicago-Naperville-Joliet,US,42.0603,-87.8631,1999,1.6,17.0,9,17.889,18.0,0.737
NGEL_OAPM_00704,Brockton,PLYMOUTH,US,42.065119,-71.012686,1999,3.5,12.0,9,11.778,12.0,0.416
NGEL_OAPM_00705,Springfield,Springfield,US,42.1086,-72.5911,1999,5.7,13.0,9,12.0,12.0,0.816
NGEL_OAPM_00706,NORTHBRK,Chicago-Naperville-Joliet,US,42.1406,-87.7994,1999,4.2,18.0,6,18.0,18.0,0.577
NGEL_OAPM_00707,ERIE,Erie,US,42.1428,-80.0372,1999,1.3,19.0,7,17.286,17.0,1.385
NGEL_OAPM_00708,Cave-Junction-Forest,JOSEPHINE,US,42.1617,-123.64835,1999,1.3,4.0,9,4.0,4.0,0.0
NGEL_OAPM_00709,Lakeview---Center-&,LAKE,US,42.189215,-120.353969,1999,4.4,5.0,9,4.667,5.0,0.667
NGEL_OAPM_00710,Klamath-Falls---Pete,Klamath-Falls,US,42.190296,-121.731369,1999,4.7,6.0,9,5.333,5.0,0.471
NGEL_OAPM_00711,Ashland-Fire-Dept,JACKSON,US,42.1941,-122.7086,1999,6.0,5.0,9,4.556,5.0,0.497
NGEL_OAPM_00712,CARY,Chicago-Naperville-Joliet,US,42.2211,-88.2411,1999,3.3,17.0,9,16.444,16.0,0.497
NGEL_OAPM_00713,ALLEN-PARK,Detroit-Warren-Livonia,US,42.2283,-83.2092,1999,4.1,20.0,9,19.889,20.0,0.314
NGEL_OAPM_00714,YPSILANTI,Ann-Arbor,US,42.24,-83.5997,1999,4.2,19.0,9,18.667,19.0,0.471
NGEL_OAPM_00715,NMH48217,WAYNE,US,42.261669,-83.157893,1999,1.5,20.0,9,20.0,20.0,0.471
NGEL_OAPM_00716,Worcester,Worcester,US,42.263901,-71.794701,1999,4.0,13.0,9,12.111,12.0,0.567
NGEL_OAPM_00717,KALAMAZOO,Kalamazoo-Portage,US,42.2781,-85.5419,1999,3.2,16.0,9,15.556,16.0,0.497
NGEL_OAPM_00718,Provolt---Seed-Orcha,Grants-Pass,US,42.290094,-123.2321,1999,4.7,4.0,9,4.333,4.0,0.471
NGEL_OAPM_00719,WARE,Springfield,US,42.298302,-72.334396,1999,5.5,11.0,9,11.444,11.0,0.497
NGEL_OAPM_00720,DEARBORN,Detroit-Warren-Livonia,US,42.3075,-83.15,1999,4.7,20.0,9,19.556,20.0,0.497
NGEL_OAPM_00721,Medford---Grant-&-Be,Medford,US,42.31411,-122.87923,1999,4.7,7.0,9,5.444,5.0,0.685
NGEL_OAPM_00722,Windsor-Downtown,ONTARIO,CA,42.3144,-83.0433,1999,4.0,20.0,9,19.556,20.0,0.497
NGEL_OAPM_00723,DETROIT---W-LAFAYETT,Detroit-Warren-Livonia,US,42.3231,-83.0689,1999,3.4,20.0,9,19.556,20.0,0.497
NGEL_OAPM_00724,Boston-Von-Hillern,SUFFOLK,US,42.325197,-71.056056,1999,2.8,13.0,9,12.333,12.0,0.667
NGEL_OAPM_00725,Boston---Roxbury,Boston-Cambridge-Quincy,US,42.329399,-71.082497,1999,3.5,13.0,9,12.333,12.0,0.667
NGEL_OAPM_00726,Boston---North-End,Boston-Cambridge-Quincy,US,42.3631,-71.0542,1999,1.5,13.0,9,12.333,12.0,0.667
NGEL_OAPM_00727,Eliza-Howell--Roadwa,WAYNE,US,42.38599,-83.266319,1999,4.2,20.0,9,19.667,20.0,0.471
NGEL_OAPM_00728,Chatham,ONTARIO,CA,42.4033,-82.2086,1999,6.2,18.0,9,18.444,18.0,0.497
NGEL_OAPM_00729,LIVONIA-NEAR-ROAD,WAYNE,US,42.421494,-83.425168,1999,3.8,18.0,9,18.444,18.0,0.685
NGEL_OAPM_00730,Grants-Pass---Parksi,Grants-Pass,US,42.434149,-123.348466,1999,1.8,6.0,9,4.667,5.0,0.667
NGEL_OAPM_00731,PITTSFIELD,Pittsfield,US,42.4478,-73.2547,1999,0.5,11.0,9,11.0,11.0,0.0
NGEL_OAPM_00732,LYNN,Boston-Cambridge-Quincy,US,42.474701,-70.971901,1999,3.3,13.0,9,12.0,12.0,1.247
NGEL_OAPM_00733,Waterloo--Water-Towe,Waterloo-Cedar-Falls,US,42.5014,-92.315804,1999,6.1,15.0,9,14.444,14.0,0.497
NGEL_OAPM_00734,CHIWAUKEE,Chicago-Naperville-Joliet,US,42.5047,-87.8111,1999,6.0,18.0,8,16.375,16.5,1.317
NGEL_OAPM_00735,South-Pass,Riverton,US,42.5275,-108.7203,1999,3.5,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00736,Twin-Falls-PM25,TWIN-FALLS,US,42.565089,-114.494717,1999,4.0,7.0,9,5.333,5.0,0.667
NGEL_OAPM_00737,Shoshone-Bannock-Tri,BANNOCK,US,42.589833,-112.458889,1999,4.5,5.0,9,5.111,5.0,0.314
NGEL_OAPM_00738,Greenfield,FRANKLIN,US,42.605816,-72.596689,1999,6.2,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00739,Paul-E-Sampler,MINIDOKA,US,42.607817,-113.786817,1999,5.6,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00740,Shady-Cove---Shady-C,Medford,US,42.623225,-122.810158,1999,4.4,5.0,9,4.444,4.0,0.497
NGEL_OAPM_00741,US-Diplomatic-Post:-Pristina,Pristina,XK,42.661995,21.15055,1999,1.3,19.0,9,16.111,16.0,1.197
NGEL_OAPM_00742,Port-Stanley,ONTARIO,CA,42.6725,-81.1647,1999,2.8,17.0,6,17.0,17.0,0.0
NGEL_OAPM_00743,Minidoka-National-Hi,JEROME,US,42.68,-114.2525,1999,3.3,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00744,Potosi,GRANT,US,42.692131,-90.696373,1999,6.0,13.0,9,13.667,14.0,0.471
NGEL_OAPM_00745,LANSING,Lansing-East-Lansing,US,42.737499,-84.536102,1999,1.8,17.0,9,16.444,17.0,0.685
NGEL_OAPM_00746,UC1,UNION,US,42.751518,-96.707208,1999,3.5,10.0,9,10.667,11.0,0.471
NGEL_OAPM_00747,Haverhill,Boston-Cambridge-Quincy,US,42.7708,-71.1028,1999,4.5,12.0,9,11.333,11.0,0.667
NGEL_OAPM_00748,Casper-Mobile,Casper,US,42.846297,-106.27767,1999,2.3,7.0,9,7.0,7.0,0.0
NGEL_OAPM_00749,Miller-State-Park,Manchester-Nashua,US,42.86183,-71.878626,1999,2.7,10.0,9,10.222,10.0,0.416
NGEL_OAPM_00750,Londonderry---Moose,ROCKINGHAM,US,42.862531,-71.38014,1999,2.8,11.0,9,11.222,11.0,0.629
NGEL_OAPM_00751,Pocatello-Garrett-an,Pocatello,US,42.876701,-112.460297,1999,3.1,7.0,9,5.556,5.0,0.685
NGEL_OAPM_00752,Buffalo,Buffalo-Niagara-Falls,US,42.8781,-78.8094,1999,4.6,16.0,9,14.556,15.0,1.066
NGEL_OAPM_00753,Bennington,Bennington,US,42.887501,-73.249702,1999,4.2,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00754,Keene,Keene,US,42.930521,-72.272332,1999,2.8,10.0,9,9.889,10.0,0.314
NGEL_OAPM_00755,Milwaukee-College-Av,MILWAUKEE,US,42.930569,-87.932106,1999,2.6,16.0,9,16.0,16.0,0.943
NGEL_OAPM_00756,MILWAUKEE-COLLEGE-AV,MILWAUKEE,US,42.93257,-87.93434,1999,2.3,16.0,9,16.0,16.0,0.943
NGEL_OAPM_00757,PORT-HURON,Detroit-Warren-Livonia,US,42.9533,-82.4564,1999,0.6,19.0,9,17.444,17.0,0.831
NGEL_OAPM_00758,London,ONTARIO,CA,42.974461,-81.200858,1999,4.8,16.0,9,15.556,16.0,0.497
NGEL_OAPM_00759,GRAND-RAPIDS,Grand-Rapids-Wyoming,US,42.984699,-85.671097,1999,4.2,15.0,9,15.111,15.0,0.737
NGEL_OAPM_00760,Tonawanda-II,ERIE,US,42.9981,-78.8993,1999,6.7,15.0,9,14.667,15.0,0.816
NGEL_OAPM_00761,MILWAUKEE-16TH-ST,Milwaukee-Waukesha-West-Allis,US,43.0178,-87.9333,1999,3.8,18.0,9,16.111,16.0,0.994
NGEL_OAPM_00762,WAUKESHA---CLEVELAND,Milwaukee-Waukesha-West-Allis,US,43.0203,-88.215,1999,4.4,15.0,9,14.889,15.0,0.314
NGEL_OAPM_00763,FLINT,Flint,US,43.0289,-83.669403,1999,2.8,16.0,9,15.444,15.0,0.497
NGEL_OAPM_00764,MILWAUKEE-SER-DNR,Milwaukee-Waukesha-West-Allis,US,43.0611,-87.9125,1999,3.3,18.0,9,16.111,16.0,0.994
NGEL_OAPM_00765,Portsmouth,Boston-Cambridge-Quincy,US,43.075371,-70.748017,1999,2.8,12.0,8,11.125,11.0,0.781
NGEL_OAPM_00766,UTICA,Utica-Rome,US,43.0994,-75.225,1999,5.9,12.0,9,11.222,11.0,0.416
NGEL_OAPM_00767,MADISON-EAST,Madison,US,43.1008,-89.3572,1999,5.5,15.0,9,14.778,15.0,0.416
NGEL_OAPM_00768,Emmetsburg--ILCC,PALO-ALTO,US,43.123299,-94.693298,1999,4.6,12.0,9,12.0,12.0,0.0
NGEL_OAPM_00769,Brantford,ONTARIO,CA,43.1403,-80.2961,1999,3.9,15.0,9,14.889,15.0,0.314
NGEL_OAPM_00771,Roseburg---Garden-Va,Roseburg,US,43.2266,-123.36479,1999,2.9,6.0,9,5.111,5.0,0.314
NGEL_OAPM_00772,Hamilton-Downtown,ONTARIO,CA,43.2561,-79.8617,1999,1.2,15.0,9,15.222,15.0,0.416
NGEL_OAPM_00773,Glide-Fire-Dept,DOUGLAS,US,43.2994,-123.0979,1999,6.7,5.0,9,4.556,5.0,0.497
NGEL_OAPM_00774,Grand-Bend,ONTARIO,CA,43.3306,-81.7425,1999,2.2,14.0,7,14.0,14.0,0.0
NGEL_OAPM_00775,Kitchener,ONTARIO,CA,43.4419,-80.5044,1999,3.8,14.0,9,14.111,14.0,0.567
NGEL_OAPM_00776,Horicon-Wildlife-Are,DODGE,US,43.46611,-88.621109,1999,2.9,15.0,9,14.444,14.0,0.497
NGEL_OAPM_00777,Idaho-Falls-/-Penfor,Idaho-Falls,US,43.4683,-112.053101,1999,2.1,6.0,9,5.667,6.0,0.471
NGEL_OAPM_00778,HARRINGTON-BCH,Milwaukee-Waukesha-West-Allis,US,43.4981,-87.81,1999,6.2,16.0,8,14.875,15.0,0.781
NGEL_OAPM_00779,Sioux-Falls,MINNEHAHA,US,43.54792,-96.700768,1999,4.0,12.0,9,11.222,11.0,0.416
NGEL_OAPM_00780,BAY-CITY,Bay-City,US,43.5714,-83.8908,1999,4.1,15.0,9,14.778,15.0,0.416
NGEL_OAPM_00781,Nampa-Fire-Station,Boise-City-Nampa,US,43.58031,-116.562676,1999,3.5,8.0,9,6.444,6.0,1.066
NGEL_OAPM_00782,Burns---Washington-S,HARNEY,US,43.58925,-119.048302,1999,4.4,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00783,St.-Lukes-Meridian,Boise-City-Nampa,US,43.600699,-116.347853,1999,5.5,8.0,9,6.889,7.0,0.875
NGEL_OAPM_00784,RUTLAND,Rutland,US,43.608528,-72.98246,1999,5.3,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00785,Lebanon,Lebanon,US,43.629605,-72.309499,1999,4.0,10.0,9,9.111,9.0,0.314
NGEL_OAPM_00786,Toronto-Downtown,ONTARIO,CA,43.6619,-79.3853,1999,3.1,15.0,6,14.333,14.0,0.471
NGEL_OAPM_00787,Ketchum,BLAINE,US,43.682556,-114.371094,1999,4.0,5.0,9,4.444,4.0,0.497
NGEL_OAPM_00788,Oakridge---Willamett,Eugene-Springfield,US,43.74436,-122.480506,1999,2.5,5.0,9,4.333,4.0,0.471
NGEL_OAPM_00789,Badlands,JACKSON,US,43.746944,-101.941109,1999,0.8,6.0,9,6.222,6.0,0.416
NGEL_OAPM_00790,LACROSSE-DOT,La-Crosse,US,43.7781,-91.225,1999,3.7,13.0,9,12.333,12.0,0.667
NGEL_OAPM_00791,Cottage-Grove-City-S,Eugene-Springfield,US,43.7995,-123.0535,1999,5.5,5.0,9,4.889,5.0,0.314
NGEL_OAPM_00792,Rexburg-PM25,MADISON,US,43.809486,-111.800475,1999,6.0,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00793,Idaho-City,BOISE,US,43.823017,-115.838557,1999,3.1,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00794,Rochester,Rochester,US,43.9947,-92.4497,1999,5.0,13.0,9,13.222,13.0,0.416
NGEL_OAPM_00795,Eugene---Amazon-Park,Eugene-Springfield,US,44.0263,-123.08377,1999,3.8,7.0,9,5.778,6.0,0.786
NGEL_OAPM_00796,Springfield-City-Hal,Eugene-Springfield,US,44.046683,-123.017736,1999,2.6,7.0,9,5.778,6.0,0.786
NGEL_OAPM_00797,Bend---Pump-Station,Bend,US,44.063916,-121.312554,1999,3.4,5.0,9,4.333,4.0,0.471
NGEL_OAPM_00798,Eugene---Highway-99,Eugene-Springfield,US,44.067223,-123.14135,1999,2.0,7.0,9,5.889,6.0,0.737
NGEL_OAPM_00799,Credit-Union,Rapid-City,US,44.087397,-103.273777,1999,4.6,7.0,9,6.111,6.0,0.314
NGEL_OAPM_00800,Lewiston,Lewiston-Auburn,US,44.089355,-70.214134,1999,5.2,10.0,9,9.0,9.0,0.471
NGEL_OAPM_00801,Garden-Valley,BOISE,US,44.104498,-115.972386,1999,5.4,5.0,9,4.778,5.0,0.416
NGEL_OAPM_00802,Belleville,ONTARIO,CA,44.1503,-77.3956,1999,3.6,11.0,9,11.333,11.0,0.471
NGEL_OAPM_00803,Weiser-Neph,WASHINGTON,US,44.261694,-116.979172,1999,2.7,6.0,9,5.778,6.0,0.416
NGEL_OAPM_00804,Sisters-Forest-Servi,DESCHUTES,US,44.2921,-121.5555,1999,4.7,4.0,9,4.111,4.0,0.314
NGEL_OAPM_00805,Tiverton,ONTARIO,CA,44.2994,-81.5753,1999,5.9,12.0,9,12.0,12.0,0.667
NGEL_OAPM_00806,Prineville---Davidso,Prineville,US,44.299787,-120.844773,1999,5.6,5.0,9,4.889,5.0,0.314
NGEL_OAPM_00807,Peterborough,ONTARIO,CA,44.3,-78.35,1999,5.6,10.0,9,10.444,10.0,0.497
NGEL_OAPM_00808,APPLETON-AAL,Appleton,US,44.3069,-88.3956,1999,6.0,13.0,9,13.333,13.0,0.471
NGEL_OAPM_00809,HOUGHTON-LAKE,Cadillac,US,44.3106,-84.891899,1999,5.5,10.0,9,9.778,10.0,0.416
NGEL_OAPM_00810,Research-Farm,BROOKINGS,US,44.348604,-96.807299,1999,3.4,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00811,Acadia-NP---McFarlan,HANCOCK,US,44.377048,-68.260902,1999,3.1,8.0,8,8.25,8.0,0.433
NGEL_OAPM_00812,Barrie,ONTARIO,CA,44.3922,-79.3922,1999,5.8,11.0,8,10.5,10.5,0.5
NGEL_OAPM_00813,Sweet-Home---Fire-De,Albany-Lebanon,US,44.3958,-122.7305,1999,5.3,5.0,9,5.333,5.0,0.471
NGEL_OAPM_00814,John-Day-Dayton-St,GRANT,US,44.417999,-118.951302,1999,3.6,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00815,Živinice,Živinice,BA,44.45388888888889,18.648333333333333,1999,0.5,20.0,9,19.333,20.0,1.944
NGEL_OAPM_00816,Marshall,Marshall,US,44.4572,-95.835,1999,1.4,11.0,9,11.0,11.0,0.0
NGEL_OAPM_00817,Burlington,Burlington-South-Burlington,US,44.476101,-73.210297,1999,4.3,11.0,9,10.333,10.0,0.943
NGEL_OAPM_00818,GREEN-BAY-E-HIGH,Green-Bay,US,44.5167,-87.9939,1999,5.1,14.0,9,13.444,13.0,0.497
NGEL_OAPM_00819,Bukinje,Tuzla,BA,44.52361111111111,18.60027777777778,1999,4.9,21.0,9,20.0,20.0,1.247
NGEL_OAPM_00820,Underhill,Burlington-South-Burlington,US,44.528389,-72.868973,1999,2.8,10.0,9,9.444,9.0,0.497
NGEL_OAPM_00821,BKC,Tuzla,BA,44.53194444444444,18.654722222222222,1999,2.0,21.0,9,20.0,20.0,1.247
NGEL_OAPM_00822,Lukavac,Lukavac,BA,44.53330277777778,18.534891666666667,1999,2.2,23.0,9,20.0,20.0,1.247
NGEL_OAPM_00823,Skver,Tuzla,BA,44.54083333333333,18.673333333333336,1999,2.1,21.0,9,20.0,20.0,1.247
NGEL_OAPM_00824,Rumford,OXFORD,US,44.5514,-70.5463,1999,0.3,8.0,9,8.0,8.0,0.0
NGEL_OAPM_00825,Corvallis---Circle-B,Corvallis,US,44.5884,-123.2673,1999,4.5,6.0,9,5.778,6.0,0.416
NGEL_OAPM_00826,Albany---Calapooia-S,Albany-Lebanon,US,44.61569,-123.091457,1999,5.0,6.0,9,6.0,6.0,0.0
NGEL_OAPM_00827,Madras---Westside-Sc,JEFFERSON,US,44.6306,-121.131599,1999,2.6,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00828,Lakeville---Near-Roa,DAKOTA,US,44.706123,-93.285803,1999,5.6,14.0,9,13.778,14.0,0.629
NGEL_OAPM_00829,Detroit-Lake,MARION,US,44.728314,-122.182756,1999,3.5,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00830,Apple-Valley,Minneapolis-St.-Paul-Bloomington,US,44.7383,-93.2372,1999,1.6,14.0,9,13.778,14.0,0.629
NGEL_OAPM_00831,Mill-City,LINN,US,44.752092,-122.479672,1999,2.4,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00832,Eau-Claire,EAU-CLAIRE,US,44.761398,-91.413002,1999,3.2,12.0,9,12.222,12.0,0.416
NGEL_OAPM_00833,Lyons,LINN,US,44.778743,-122.617048,1999,4.1,5.0,9,5.333,5.0,0.471
NGEL_OAPM_00834,Baker-City---Forest,BAKER,US,44.78822,-117.8446,1999,4.3,5.0,9,5.111,5.0,0.314
NGEL_OAPM_00835,McCall,VALLEY,US,44.890197,-116.1065,1999,5.6,4.0,9,4.222,4.0,0.416
NGEL_OAPM_00836,Watertown,CODINGTON,US,44.89965,-97.128802,1999,5.8,10.0,9,9.778,10.0,0.416
NGEL_OAPM_00837,Salem---State-Hospit,Salem,US,44.943114,-123.005934,1999,3.6,6.0,9,6.111,6.0,0.314
NGEL_OAPM_00838,Minneapolis-Phillips,Minneapolis-St.-Paul-Bloomington,US,44.9536,-93.2581,1999,0.8,14.0,9,13.556,13.0,0.685
NGEL_OAPM_00839,St.-Paul-Harding-H.S,Minneapolis-St.-Paul-Bloomington,US,44.9594,-93.0356,1999,1.5,14.0,9,13.333,13.0,0.471
NGEL_OAPM_00841,Minneapolis-Near-Roa,Minneapolis-St.-Paul-Bloomington,US,44.9653,-93.2551,1999,1.7,14.0,9,13.556,13.0,0.685
NGEL_OAPM_00842,St-Regis-Mohawk-NY,Malone,US,44.980598,-74.695297,1999,4.9,10.0,9,9.333,9.0,0.471
NGEL_OAPM_00843,AYLESFORD-MOUNTAIN,NOVA-SCOTIA,CA,45.0061,-65.0,1999,6.3,6.0,7,5.286,5.0,0.452
NGEL_OAPM_00844,Minneapolis---Bottin,HENNEPIN,US,45.013611,-93.272049,1999,4.4,13.0,9,13.111,13.0,0.314
NGEL_OAPM_00845,Silverton,MARION,US,45.014998,-122.790382,1999,5.0,6.0,9,6.0,6.0,0.471
NGEL_OAPM_00846,Cornwall,ONTARIO,CA,45.0294,-74.7394,1999,2.4,10.0,9,9.444,9.0,0.497
NGEL_OAPM_00847,Carrabassett-Valley,FRANKLIN,US,45.08029,-70.211887,1999,4.5,8.0,9,8.0,8.0,0.0
NGEL_OAPM_00848,ST-ANDREWS,NEW-BRUNSWICK,CA,45.0892,-67.0786,1999,4.9,6.0,9,6.111,6.0,0.314
NGEL_OAPM_00849,Blaine,Minneapolis-St.-Paul-Bloomington,US,45.1425,-93.2139,1999,3.0,13.0,9,12.667,13.0,0.471
NGEL_OAPM_00850,Salmon-PM2.5,LEMHI,US,45.178699,-113.892998,1999,4.6,4.0,9,4.0,4.0,0.0
NGEL_OAPM_00851,MMMT10001,MT1,US,45.206448,-112.642518,1999,4.9,4.0,9,4.0,4.0,0.0
NGEL_OAPM_00852,St.-Michael,Minneapolis-St.-Paul-Bloomington,US,45.2108,-93.6686,1999,4.6,13.0,9,12.556,13.0,0.497
NGEL_OAPM_00853,Dorset,ONTARIO,CA,45.2211,-78.9314,1999,3.5,8.0,9,8.111,8.0,0.314
NGEL_OAPM_00854,SAINT-JOHN-WEST,NEW-BRUNSWICK,CA,45.2536,-66.0803,1999,2.4,7.0,8,6.125,6.0,0.331
NGEL_OAPM_00855,Portland---Spangler,Portland-Vancouver-Beaverton,US,45.25928,-122.588151,1999,3.2,7.0,9,6.444,6.0,0.497
NGEL_OAPM_00856,CASTLE-ST.-SAINT-JO,NEW-BRUNSWICK,CA,45.2803,-66.0561,1999,3.4,7.0,8,6.125,6.0,0.331
NGEL_OAPM_00857,Multorpor,CLACKAMAS,US,45.28845,-121.782775,1999,5.0,5.0,9,5.222,5.0,0.416
NGEL_OAPM_00858,Cove---City-Hall,La-Grande,US,45.300884,-117.812896,1999,6.2,6.0,9,5.556,6.0,0.497
NGEL_OAPM_00859,FOREST-HILLS,NEW-BRUNSWICK,CA,45.3092,-66.0092,1999,5.5,6.0,9,5.778,6.0,0.629
NGEL_OAPM_00860,La-Grande-Hall-&-N-S,La-Grande,US,45.3235,-118.0778,1999,3.7,6.0,9,5.667,6.0,0.471
NGEL_OAPM_00861,Parry-Sound,ONTARIO,CA,45.3378,-80.0378,1999,1.7,9.0,9,8.778,9.0,0.416
NGEL_OAPM_00862,Birney,ROSEBUD,US,45.366151,-106.48982,1999,3.6,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00863,Enterprise---US-Fore,WALLOWA,US,45.426351,-117.296066,1999,4.5,5.0,9,5.222,5.0,0.416
NGEL_OAPM_00864,Ottawa,ONTARIO,CA,45.4322,-75.6764,1999,2.9,10.0,9,9.556,10.0,0.497
NGEL_OAPM_00865,Broadus,POWDER-RIVER,US,45.440295,-105.37028,1999,1.9,6.0,9,6.0,6.0,0.0
NGEL_OAPM_00866,Beaverton---Highland,Portland-Vancouver-Beaverton,US,45.4702,-122.8159,1999,3.5,7.0,9,6.889,7.0,0.567
NGEL_OAPM_00867,Portland---SE-Lafaye,Portland-Vancouver-Beaverton,US,45.496641,-122.602877,1999,6.4,8.0,9,7.556,8.0,0.497
NGEL_OAPM_00868,Gresham,MULTNOMAH,US,45.511984,-122.482029,1999,4.9,8.0,9,7.444,7.0,0.497
NGEL_OAPM_00869,Hillsboro---Hare-Fie,Portland-Vancouver-Beaverton,US,45.528501,-122.972398,1999,3.0,7.0,9,6.667,7.0,0.471
NGEL_OAPM_00870,St.-Cloud,Minneapolis-St.-Paul-Bloomington,US,45.55,-94.1333,1999,1.3,12.0,9,11.444,11.0,0.497
NGEL_OAPM_00871,POTAWATOMI,FOREST,US,45.5639,-88.81,1999,3.5,9.0,9,8.778,9.0,0.416
NGEL_OAPM_00872,The-Dalles---Cherry,City-of-The-Dalles,US,45.602419,-121.203387,1999,6.4,5.0,9,5.778,6.0,0.416
NGEL_OAPM_00873,PORT-HAWKESBURY,NOVA-SCOTIA,CA,45.61394,-61.36235,1999,4.1,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00874,Vancouver-NE-84th-Av,CLARK,US,45.64336,-122.58737,1999,3.0,8.0,9,7.444,7.0,0.497
NGEL_OAPM_00875,Pendleton---McKay-Cr,Pendleton-Hermiston,US,45.652231,-118.823033,1999,2.1,6.0,9,6.0,6.0,0.0
NGEL_OAPM_00876,Bozeman-High-School,GALLATIN,US,45.683765,-111.056282,1999,3.8,6.0,9,4.333,4.0,0.667
NGEL_OAPM_00877,Hood-River,HOOD-RIVER,US,45.7035,-121.5296,1999,5.4,5.0,9,5.222,5.0,0.416
NGEL_OAPM_00878,Portland---Sauvie-Is,Portland-Vancouver-Beaverton,US,45.768531,-122.7721,1999,2.7,7.0,9,7.0,7.0,0.0
NGEL_OAPM_00879,Billings-St.-Luke's,Billings,US,45.782181,-108.511528,1999,4.7,6.0,9,5.444,5.0,0.497
NGEL_OAPM_00880,Yacolt-Yacolt-Rd,CLARK,US,45.863899,-122.410889,1999,3.4,6.0,9,6.444,6.0,0.497
NGEL_OAPM_00881,Grangeville,IDAHO,US,45.931301,-116.115196,1999,3.4,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00882,Butte-Greely-School,SILVER-BOW,US,46.002399,-112.500893,1999,6.5,4.0,9,4.111,4.0,0.314
NGEL_OAPM_00883,Saint-Faustin,QUEBEC,CA,46.035,-74.4819,1999,3.0,7.0,9,7.111,7.0,0.314
NGEL_OAPM_00884,Zéphirin,QUEBEC,CA,46.0419,-72.66,1999,1.2,9.0,9,9.111,9.0,0.314
NGEL_OAPM_00885,Walla-Walla-12th-St,Walla-Walla,US,46.0588,-118.3514,1999,1.0,8.0,9,6.667,7.0,0.667
NGEL_OAPM_00886,Cottonwood-E-sampler,IDAHO,US,46.061322,-116.3467,1999,1.3,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00887,MONCTON,NEW-BRUNSWICK,CA,46.11,-64.79,1999,5.4,5.0,9,5.111,5.0,0.314
NGEL_OAPM_00888,Longview-30th-Ave,Longview,US,46.1394,-122.9619,1999,1.5,7.0,9,6.444,6.0,0.497
NGEL_OAPM_00889,SYDNEY,NOVA-SCOTIA,CA,46.1425,-60.1728,1999,1.9,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00890,Kamiah-ID,IDAHO,US,46.2094,-116.027496,1999,4.8,6.0,9,5.333,5.0,0.471
NGEL_OAPM_00891,Kennewick-Metaline,Kennewick-Richland-Pasco,US,46.2183,-119.2015,1999,5.1,9.0,9,7.889,8.0,0.567
NGEL_OAPM_00892,Littleton,AROOSTOOK,US,46.228731,-67.882566,1999,3.4,6.0,9,6.0,6.0,0.0
NGEL_OAPM_00893,Hamilton-PS-46,RAVALLI,US,46.243621,-114.158889,1999,1.0,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00894,SENEY,SCHOOLCRAFT,US,46.2889,-85.9503,1999,4.3,8.0,9,8.0,8.0,0.0
NGEL_OAPM_00895,North-Bay,ONTARIO,CA,46.3175,-79.4453,1999,3.6,9.0,8,8.125,8.0,0.331
NGEL_OAPM_00896,Dayton-W-Main,COLUMBIA,US,46.318,-117.985,1999,4.5,6.0,9,6.111,6.0,0.314
NGEL_OAPM_00897,Sunnyside-S-16th,YAKIMA,US,46.32033,-119.9981,1999,5.0,7.0,9,7.0,7.0,0.667
NGEL_OAPM_00898,Reubens-ID,NEZ-PERCE,US,46.3349,-116.535797,1999,2.0,6.0,9,6.0,6.0,0.0
NGEL_OAPM_00899,Bécancour-(Aréna),QUEBEC,CA,46.35,-72.4333,1999,1.3,8.0,9,8.333,8.0,0.667
NGEL_OAPM_00900,White-Swan-Yakama-Tr,YAKIMA,US,46.375431,-120.729317,1999,3.2,6.0,9,6.0,6.0,0.471
NGEL_OAPM_00901,Toppenish-Yakama-Tri,Yakima,US,46.380199,-120.332603,1999,3.6,7.0,9,6.778,7.0,0.416
NGEL_OAPM_00902,SOUTHAMPTON,PRINCE-EDWARD-ISLAND,CA,46.3864,-62.5828,1999,4.8,5.0,9,5.0,5.0,0.0
NGEL_OAPM_00903,Brainerd,Brainerd,US,46.3944,-94.1433,1999,5.0,10.0,9,9.444,9.0,0.497
